iri,label,domain,obo_id
http://purl.allotrope.org/ontologies/material#AFM_0001107,Karl-Fischer titrant solution,material,AFO_material#AFM:0001107
http://purl.allotrope.org/ontologies/material#AFM_0001108,hydrochloric acid titrant solution,material,AFO_material#AFM:0001108
http://purl.allotrope.org/ontologies/material#AFM_0001109,perchloric acid titrant solution,material,AFO_material#AFM:0001109
http://purl.allotrope.org/ontologies/material#AFM_0001110,silver nitrate titrant solution,material,AFO_material#AFM:0001110
http://purl.allotrope.org/ontologies/material#AFM_0001111,sodium hydroxide titrant solution,material,AFO_material#AFM:0001111
http://purl.allotrope.org/ontologies/material#AFM_0001112,hydrogen gas,material,AFO_material#AFM:0001112
http://purl.allotrope.org/ontologies/material#AFM_0001113,oxygen gas,material,AFO_material#AFM:0001113
http://purl.allotrope.org/ontologies/material#AFM_0001114,nitrogen gas,material,AFO_material#AFM:0001114
http://purl.allotrope.org/ontologies/material#AFM_0001115,helium gas,material,AFO_material#AFM:0001115
http://purl.allotrope.org/ontologies/material#AFM_0001116,carbon dioxide gas,material,AFO_material#AFM:0001116
http://purl.allotrope.org/ontologies/material#AFM_0001117,ammonia gas,material,AFO_material#AFM:0001117
http://purl.allotrope.org/ontologies/material#AFM_0001118,methane gas,material,AFO_material#AFM:0001118
http://purl.allotrope.org/ontologies/material#AFM_0001122,material flow,material,AFO_material#AFM:0001122
http://purl.allotrope.org/ontologies/material#AFM_0001123,ion flow,material,AFO_material#AFM:0001123
http://purl.allotrope.org/ontologies/material#AFM_0001125,bubble,material,AFO_material#AFM:0001125
http://purl.allotrope.org/ontologies/material#AFM_0001126,ozone gas,material,AFO_material#AFM:0001126
http://purl.allotrope.org/ontologies/material#AFM_0001127,ethene gas,material,AFO_material#AFM:0001127
http://purl.allotrope.org/ontologies/material#AFM_0001128,acetylene gas,material,AFO_material#AFM:0001128
http://purl.allotrope.org/ontologies/material#AFM_0001129,carbon monoxide gas,material,AFO_material#AFM:0001129
http://purl.allotrope.org/ontologies/material#AFM_0001130,argon gas,material,AFO_material#AFM:0001130
http://purl.allotrope.org/ontologies/material#AFM_0001131,liquid nitrogen,material,AFO_material#AFM:0001131
http://purl.allotrope.org/ontologies/material#AFM_0001135,nuclear magnetic resonance solvent,material,AFO_material#AFM:0001135
http://purl.allotrope.org/ontologies/material#AFM_0001136,radical ion,material,AFO_material#AFM:0001136
http://purl.allotrope.org/ontologies/process#AFP_0000021,hydrophilic interaction chromatography,process,AFO_process#AFP:0000021
http://purl.allotrope.org/ontologies/process#AFP_0000022,volumetry,process,AFO_process#AFP:0000022
http://purl.allotrope.org/ontologies/process#AFP_0000032,cell counter assay,process,AFO_process#AFP:0000032
http://purl.allotrope.org/ontologies/process#AFP_0000039,magnetic stirring,process,AFO_process#AFP:0000039
http://purl.allotrope.org/ontologies/process#AFP_0000044,microscopy,process,AFO_process#AFP:0000044
http://purl.allotrope.org/ontologies/process#AFP_0000047,Raman spectroscopy,process,AFO_process#AFP:0000047
http://purl.allotrope.org/ontologies/process#AFP_0000057,granulometry,process,AFO_process#AFP:0000057
http://purl.allotrope.org/ontologies/process#AFP_0000078,argentometric titration,process,AFO_process#AFP:0000078
http://purl.allotrope.org/ontologies/process#AFP_0000080,optical density measurement,process,AFO_process#AFP:0000080
http://purl.allotrope.org/ontologies/process#AFP_0000109,zeta-potential measurement,process,AFO_process#AFP:0000109
http://purl.allotrope.org/ontologies/process#AFP_0000112,dissolving,process,AFO_process#AFP:0000112
http://purl.allotrope.org/ontologies/process#AFP_0000119,Karl-Fischer volumetric titration,process,AFO_process#AFP:0000119
http://purl.allotrope.org/ontologies/process#AFP_0000131,partition chromatography,process,AFO_process#AFP:0000131
http://purl.allotrope.org/ontologies/process#AFP_0000142,flame ionization measurement,process,AFO_process#AFP:0000142
http://purl.allotrope.org/ontologies/process#AFP_0000161,cleaning,process,AFO_process#AFP:0000161
http://purl.allotrope.org/ontologies/process#AFP_0000225,liquid chromatography,process,AFO_process#AFP:0000225
http://purl.allotrope.org/ontologies/process#AFP_0000229,reflectometry,process,AFO_process#AFP:0000229
http://purl.allotrope.org/ontologies/process#AFP_0000246,ultraviolet absorbance measurement,process,AFO_process#AFP:0000246
http://purl.allotrope.org/ontologies/process#AFP_0000253,supercritical-fluid chromatography,process,AFO_process#AFP:0000253
http://purl.allotrope.org/ontologies/process#AFP_0000254,vortexing,process,AFO_process#AFP:0000254
http://purl.allotrope.org/ontologies/process#AFP_0000260,porosimetry,process,AFO_process#AFP:0000260
http://purl.allotrope.org/ontologies/process#AFP_0000264,fraction collection,process,AFO_process#AFP:0000264
http://purl.allotrope.org/ontologies/process#AFP_0000266,spectrophotometry,process,AFO_process#AFP:0000266
http://purl.allotrope.org/ontologies/process#AFP_0000304,coulometric titration,process,AFO_process#AFP:0000304
http://purl.allotrope.org/ontologies/process#AFP_0000307,information process,process,AFO_process#AFP:0000307
http://purl.allotrope.org/ontologies/process#AFP_0000310,gas chromatography,process,AFO_process#AFP:0000310
http://purl.allotrope.org/ontologies/process#AFP_0000326,nuclear magnetic resonance spectroscopy,process,AFO_process#AFP:0000326
http://purl.allotrope.org/ontologies/process#AFP_0000373,dilatometry,process,AFO_process#AFP:0000373
http://purl.allotrope.org/ontologies/process#AFP_0000378,cellular assay,process,AFO_process#AFP:0000378
http://purl.allotrope.org/ontologies/process#AFP_0000391,diffuse reflectance ultraviolet-visible spectrophotometry,process,AFO_process#AFP:0000391
http://purl.allotrope.org/ontologies/process#AFP_0000422,separating,process,AFO_process#AFP:0000422
http://purl.allotrope.org/ontologies/process#AFP_0000441,Karl-Fischer titration,process,AFO_process#AFP:0000441
http://purl.allotrope.org/ontologies/process#AFP_0000474,capillary electrophoresis,process,AFO_process#AFP:0000474
http://purl.allotrope.org/ontologies/process#AFP_0000498,planning,process,AFO_process#AFP:0000498
http://purl.allotrope.org/ontologies/process#AFP_0000503,weighing,process,AFO_process#AFP:0000503
http://purl.allotrope.org/ontologies/process#AFP_0000516,peak picking,process,AFO_process#AFP:0000516
http://purl.allotrope.org/ontologies/process#AFP_0000525,conductometry,process,AFO_process#AFP:0000525
http://purl.allotrope.org/ontologies/process#AFP_0000527,spectrometry,process,AFO_process#AFP:0000527
http://purl.allotrope.org/ontologies/process#AFP_0000588,column chromatography,process,AFO_process#AFP:0000588
http://purl.allotrope.org/ontologies/process#AFP_0000593,degassing,process,AFO_process#AFP:0000593
http://purl.allotrope.org/ontologies/process#AFP_0000611,calorimetry,process,AFO_process#AFP:0000611
http://purl.allotrope.org/ontologies/process#AFP_0000620,osmometry,process,AFO_process#AFP:0000620
http://purl.allotrope.org/ontologies/process#AFP_0000634,volumetric titration,process,AFO_process#AFP:0000634
http://purl.allotrope.org/ontologies/process#AFP_0000669,electrophoresis,process,AFO_process#AFP:0000669
http://purl.allotrope.org/ontologies/process#AFP_0000698,nanoflow high-performance liquid chromatography,process,AFO_process#AFP:0000698
http://purl.allotrope.org/ontologies/process#AFP_0000708,loading,process,AFO_process#AFP:0000708
http://purl.allotrope.org/ontologies/process#AFP_0000733,amperometry,process,AFO_process#AFP:0000733
http://purl.allotrope.org/ontologies/process#AFP_0000747,catalymetric titration,process,AFO_process#AFP:0000747
http://purl.allotrope.org/ontologies/process#AFP_0000748,high-performance liquid chromatography,process,AFO_process#AFP:0000748
http://purl.allotrope.org/ontologies/process#AFP_0000759,nuclear magnetic resonance assay,process,AFO_process#AFP:0000759
http://purl.allotrope.org/ontologies/process#AFP_0000780,vibrational spectroscopy,process,AFO_process#AFP:0000780
http://purl.allotrope.org/ontologies/process#AFP_0000785,dilution,process,AFO_process#AFP:0000785
http://purl.allotrope.org/ontologies/process#AFP_0000792,annealing,process,AFO_process#AFP:0000792
http://purl.allotrope.org/ontologies/process#AFP_0000801,spectra combination,process,AFO_process#AFP:0000801
http://purl.allotrope.org/ontologies/process#AFP_0000812,purification,process,AFO_process#AFP:0000812
http://purl.allotrope.org/ontologies/process#AFP_0000813,equimolar spectrophotometry,process,AFO_process#AFP:0000813
http://purl.allotrope.org/ontologies/process#AFP_0000840,rheometry,process,AFO_process#AFP:0000840
http://purl.allotrope.org/ontologies/process#AFP_0000843,size-exclusion chromatography,process,AFO_process#AFP:0000843
http://purl.allotrope.org/ontologies/process#AFP_0000855,sorption-desorption measurements,process,AFO_process#AFP:0000855
http://purl.allotrope.org/ontologies/process#AFP_0000862,gravimetry,process,AFO_process#AFP:0000862
http://purl.allotrope.org/ontologies/process#AFP_0000869,voltammetry,process,AFO_process#AFP:0000869
http://purl.allotrope.org/ontologies/process#AFP_0000872,differential optical absorption spectrophotometry,process,AFO_process#AFP:0000872
http://purl.allotrope.org/ontologies/process#AFP_0000896,ultraviolet spectrophotometry,process,AFO_process#AFP:0000896
http://purl.allotrope.org/ontologies/process#AFP_0000925,detecting,process,AFO_process#AFP:0000925
http://purl.allotrope.org/ontologies/process#AFP_0000955,ultraviolet-visible spectrophotometry,process,AFO_process#AFP:0000955
http://purl.allotrope.org/ontologies/process#AFP_0000970,integration,process,AFO_process#AFP:0000970
http://purl.allotrope.org/ontologies/process#AFP_0000979,peak separation,process,AFO_process#AFP:0000979
http://purl.allotrope.org/ontologies/process#AFP_0000983,removing data,process,AFO_process#AFP:0000983
http://purl.allotrope.org/ontologies/process#AFP_0001001,Karl-Fischer coulometric titration,process,AFO_process#AFP:0001001
http://purl.allotrope.org/ontologies/process#AFP_0001023,adsorption chromatography,process,AFO_process#AFP:0001023
http://purl.allotrope.org/ontologies/process#AFP_0001026,chemical ionization,process,AFO_process#AFP:0001026
http://purl.allotrope.org/ontologies/process#AFP_0001046,liquid chromatography at the critical condition,process,AFO_process#AFP:0001046
http://purl.allotrope.org/ontologies/process#AFP_0001047,blood gas analysis,process,AFO_process#AFP:0001047
http://purl.allotrope.org/ontologies/process#AFP_0001062,Fourier transform Raman spectroscopy,process,AFO_process#AFP:0001062
http://purl.allotrope.org/ontologies/process#AFP_0001106,reflectance ultraviolet-visible spectrophotometry,process,AFO_process#AFP:0001106
http://purl.allotrope.org/ontologies/process#AFP_0001109,quadrupole mass spectrometry,process,AFO_process#AFP:0001109
http://purl.allotrope.org/ontologies/process#AFP_0001113,electron capture measurement,process,AFO_process#AFP:0001113
http://purl.allotrope.org/ontologies/process#AFP_0001114,blood measurement method,process,AFO_process#AFP:0001114
http://purl.allotrope.org/ontologies/process#AFP_0001116,biological measurement method,process,AFO_process#AFP:0001116
http://purl.allotrope.org/ontologies/process#AFP_0001134,polarimetry,process,AFO_process#AFP:0001134
http://purl.allotrope.org/ontologies/process#AFP_0001135,mixing,process,AFO_process#AFP:0001135
http://purl.allotrope.org/ontologies/process#AFP_0001146,scanning,process,AFO_process#AFP:0001146
http://purl.allotrope.org/ontologies/process#AFP_0001159,sample preparation,process,AFO_process#AFP:0001159
http://purl.allotrope.org/ontologies/process#AFP_0001183,normal-phase chromatography,process,AFO_process#AFP:0001183
http://purl.allotrope.org/ontologies/process#AFP_0001185,quantitative analysis assay,process,AFO_process#AFP:0001185
http://purl.allotrope.org/ontologies/process#AFP_0001192,liquid-solid chromatography,process,AFO_process#AFP:0001192
http://purl.allotrope.org/ontologies/process#AFP_0001227,charge transport measurement,process,AFO_process#AFP:0001227
http://purl.allotrope.org/ontologies/process#AFP_0001266,magnetometry,process,AFO_process#AFP:0001266
http://purl.allotrope.org/ontologies/process#AFP_0001292,oxidation-reduction titration,process,AFO_process#AFP:0001292
http://purl.allotrope.org/ontologies/process#AFP_0001319,sampling material,process,AFO_process#AFP:0001319
http://purl.allotrope.org/ontologies/process#AFP_0001321,chromatography,process,AFO_process#AFP:0001321
http://purl.allotrope.org/ontologies/process#AFP_0001348,synthesis,process,AFO_process#AFP:0001348
http://purl.allotrope.org/ontologies/process#AFP_0001367,electroporation,process,AFO_process#AFP:0001367
http://purl.allotrope.org/ontologies/process#AFP_0001404,optical microscopy,process,AFO_process#AFP:0001404
http://purl.allotrope.org/ontologies/process#AFP_0001405,chelatometric titration,process,AFO_process#AFP:0001405
http://purl.allotrope.org/ontologies/process#AFP_0001410,reversed-phase liquid chromatography,process,AFO_process#AFP:0001410
http://purl.allotrope.org/ontologies/process#AFP_0001426,formulation process,process,AFO_process#AFP:0001426
http://purl.allotrope.org/ontologies/process#AFP_0001427,mass spectrometry,process,AFO_process#AFP:0001427
http://purl.allotrope.org/ontologies/process#AFP_0001457,physical blending,process,AFO_process#AFP:0001457
http://purl.allotrope.org/ontologies/process#AFP_0001462,scattering spectroscopy,process,AFO_process#AFP:0001462
http://purl.allotrope.org/ontologies/process#AFP_0001478,cooling,process,AFO_process#AFP:0001478
http://purl.allotrope.org/ontologies/process#AFP_0001499,differentiation,process,AFO_process#AFP:0001499
http://purl.allotrope.org/ontologies/process#AFP_0001510,acid-base titration,process,AFO_process#AFP:0001510
http://purl.allotrope.org/ontologies/process#AFP_0001530,filtration,process,AFO_process#AFP:0001530
http://purl.allotrope.org/ontologies/process#AFP_0001543,liquid-liquid chromatography,process,AFO_process#AFP:0001543
http://purl.allotrope.org/ontologies/process#AFP_0001606,equilibration,process,AFO_process#AFP:0001606
http://purl.allotrope.org/ontologies/process#AFP_0001611,injection (chromatography),process,AFO_process#AFP:0001611
http://purl.allotrope.org/ontologies/process#AFP_0001640,assembling,process,AFO_process#AFP:0001640
http://purl.allotrope.org/ontologies/process#AFP_0001645,piece counting,process,AFO_process#AFP:0001645
http://purl.allotrope.org/ontologies/process#AFP_0001649,homogenization,process,AFO_process#AFP:0001649
http://purl.allotrope.org/ontologies/process#AFP_0001650,dielectrometry,process,AFO_process#AFP:0001650
http://purl.allotrope.org/ontologies/process#AFP_0001655,electronic spectrometry,process,AFO_process#AFP:0001655
http://purl.allotrope.org/ontologies/process#AFP_0001657,Fourier transform near infrared absorption spectrometry,process,AFO_process#AFP:0001657
http://purl.allotrope.org/ontologies/process#AFP_0001666,densitometry,process,AFO_process#AFP:0001666
http://purl.allotrope.org/ontologies/process#AFP_0001677,chiral chromatography,process,AFO_process#AFP:0001677
http://purl.allotrope.org/ontologies/process#AFP_0001698,stirring,process,AFO_process#AFP:0001698
http://purl.allotrope.org/ontologies/process#AFP_0001701,electron ionization,process,AFO_process#AFP:0001701
http://purl.allotrope.org/ontologies/process#AFP_0001707,multiple-stage mass spectrometry,process,AFO_process#AFP:0001707
http://purl.allotrope.org/ontologies/process#AFP_0001719,reversed-phase high-performance liquid chromatography,process,AFO_process#AFP:0001719
http://purl.allotrope.org/ontologies/process#AFP_0001750,rinsing,process,AFO_process#AFP:0001750
http://purl.allotrope.org/ontologies/process#AFP_0001756,Fourier transformation,process,AFO_process#AFP:0001756
http://purl.allotrope.org/ontologies/process#AFP_0001760,visible spectrophotometry,process,AFO_process#AFP:0001760
http://purl.allotrope.org/ontologies/process#AFP_0001763,capillary high-performance liquid chromatography,process,AFO_process#AFP:0001763
http://purl.allotrope.org/ontologies/process#AFP_0001787,Fourier transform infrared absorption spectroscopy,process,AFO_process#AFP:0001787
http://purl.allotrope.org/ontologies/process#AFP_0001801,imaging assay,process,AFO_process#AFP:0001801
http://purl.allotrope.org/ontologies/process#AFP_0001824,aspirating,process,AFO_process#AFP:0001824
http://purl.allotrope.org/ontologies/process#AFP_0001861,pH measurement,process,AFO_process#AFP:0001861
http://purl.allotrope.org/ontologies/process#AFP_0001876,drying,process,AFO_process#AFP:0001876
http://purl.allotrope.org/ontologies/process#AFP_0001878,washing,process,AFO_process#AFP:0001878
http://purl.allotrope.org/ontologies/process#AFP_0001909,luminescence measurement,process,AFO_process#AFP:0001909
http://purl.allotrope.org/ontologies/process#AFP_0001916,titration,process,AFO_process#AFP:0001916
http://purl.allotrope.org/ontologies/process#AFP_0001936,scanning calorimetry,process,AFO_process#AFP:0001936
http://purl.allotrope.org/ontologies/process#AFP_0001951,priming,process,AFO_process#AFP:0001951
http://purl.allotrope.org/ontologies/process#AFP_0001953,inverting,process,AFO_process#AFP:0001953
http://purl.allotrope.org/ontologies/process#AFP_0001955,coulometry,process,AFO_process#AFP:0001955
http://purl.allotrope.org/ontologies/process#AFP_0001986,coating,process,AFO_process#AFP:0001986
http://purl.allotrope.org/ontologies/process#AFP_0001993,ionization,process,AFO_process#AFP:0001993
http://purl.allotrope.org/ontologies/process#AFP_0001994,trending,process,AFO_process#AFP:0001994
http://purl.allotrope.org/ontologies/process#AFP_0002008,selected reaction monitoring,process,AFO_process#AFP:0002008
http://purl.allotrope.org/ontologies/process#AFP_0002014,planar chromatography,process,AFO_process#AFP:0002014
http://purl.allotrope.org/ontologies/process#AFP_0002016,infrared absorption spectroscopy,process,AFO_process#AFP:0002016
http://purl.allotrope.org/ontologies/process#AFP_0002033,normal-phase high-performance liquid chromatography,process,AFO_process#AFP:0002033
http://purl.allotrope.org/ontologies/process#AFP_0002059,ultra high-performance liquid chromatography,process,AFO_process#AFP:0002059
http://purl.allotrope.org/ontologies/process#AFP_0002065,interferometry,process,AFO_process#AFP:0002065
http://purl.allotrope.org/ontologies/process#AFP_0002089,chromatography data processing,process,AFO_process#AFP:0002089
http://purl.allotrope.org/ontologies/process#AFP_0002103,electrospray ionization,process,AFO_process#AFP:0002103
http://purl.allotrope.org/ontologies/process#AFP_0002122,tensiometry,process,AFO_process#AFP:0002122
http://purl.allotrope.org/ontologies/process#AFP_0002124,differential scanning calorimetry,process,AFO_process#AFP:0002124
http://purl.allotrope.org/ontologies/process#AFP_0002142,hydrophobic interaction chromatography,process,AFO_process#AFP:0002142
http://purl.allotrope.org/ontologies/process#AFP_0002171,viscometry,process,AFO_process#AFP:0002171
http://purl.allotrope.org/ontologies/process#AFP_0002185,concentrating,process,AFO_process#AFP:0002185
http://purl.allotrope.org/ontologies/process#AFP_0002188,electronic absorbance measurement,process,AFO_process#AFP:0002188
http://purl.allotrope.org/ontologies/process#AFP_0002204,passaging,process,AFO_process#AFP:0002204
http://purl.allotrope.org/ontologies/process#AFP_0002206,thermal conductivity measurement,process,AFO_process#AFP:0002206
http://purl.allotrope.org/ontologies/process#AFP_0002211,magnetic resonance assay,process,AFO_process#AFP:0002211
http://purl.allotrope.org/ontologies/process#AFP_0002212,clinical measurement method,process,AFO_process#AFP:0002212
http://purl.allotrope.org/ontologies/process#AFP_0002216,oximetry,process,AFO_process#AFP:0002216
http://purl.allotrope.org/ontologies/process#AFP_0002224,separation method-detection method,process,AFO_process#AFP:0002224
http://purl.allotrope.org/ontologies/process#AFP_0002228,ultraviolet-visible-near infrared spectrophotometry,process,AFO_process#AFP:0002228
http://purl.allotrope.org/ontologies/process#AFP_0002239,refractive index measurement,process,AFO_process#AFP:0002239
http://purl.allotrope.org/ontologies/process#AFP_0002243,chiral stationary phase high-performance liquid chromatography,process,AFO_process#AFP:0002243
http://purl.allotrope.org/ontologies/process#AFP_0002276,infrared transmission spectroscopy,process,AFO_process#AFP:0002276
http://purl.allotrope.org/ontologies/process#AFP_0002293,sonication,process,AFO_process#AFP:0002293
http://purl.allotrope.org/ontologies/process#AFP_0002294,measuring,process,AFO_process#AFP:0002294
http://purl.allotrope.org/ontologies/process#AFP_0002296,data apodization,process,AFO_process#AFP:0002296
http://purl.allotrope.org/ontologies/process#AFP_0002305,capillary liquid chromatography,process,AFO_process#AFP:0002305
http://purl.allotrope.org/ontologies/process#AFP_0002309,colorimetry,process,AFO_process#AFP:0002309
http://purl.allotrope.org/ontologies/process#AFP_0002313,thermal analysis,process,AFO_process#AFP:0002313
http://purl.allotrope.org/ontologies/process#AFP_0002314,displacement chromatography,process,AFO_process#AFP:0002314
http://purl.allotrope.org/ontologies/process#AFP_0002328,normal-phase liquid chromatography,process,AFO_process#AFP:0002328
http://purl.allotrope.org/ontologies/process#AFP_0002361,reversed-phase chromatography,process,AFO_process#AFP:0002361
http://purl.allotrope.org/ontologies/process#AFP_0002389,calibration,process,AFO_process#AFP:0002389
http://purl.allotrope.org/ontologies/process#AFP_0002397,pipeting,process,AFO_process#AFP:0002397
http://purl.allotrope.org/ontologies/process#AFP_0002421,near infrared absorption spectroscopy,process,AFO_process#AFP:0002421
http://purl.allotrope.org/ontologies/process#AFP_0002423,ion-exchange high-performance liquid chromatography,process,AFO_process#AFP:0002423
http://purl.allotrope.org/ontologies/process#AFP_0002434,velocimetry,process,AFO_process#AFP:0002434
http://purl.allotrope.org/ontologies/process#AFP_0002437,selected ion monitoring,process,AFO_process#AFP:0002437
http://purl.allotrope.org/ontologies/process#AFP_0002484,headspace chromatography,process,AFO_process#AFP:0002484
http://purl.allotrope.org/ontologies/process#AFP_0002515,mass spectrometry scan,process,AFO_process#AFP:0002515
http://purl.allotrope.org/ontologies/process#AFP_0002535,multiple reaction monitoring,process,AFO_process#AFP:0002535
http://purl.allotrope.org/ontologies/process#AFP_0002541,ion detection,process,AFO_process#AFP:0002541
http://purl.allotrope.org/ontologies/process#AFP_0002567,mass analysis,process,AFO_process#AFP:0002567
http://purl.allotrope.org/ontologies/process#AFP_0002573,spray ionization,process,AFO_process#AFP:0002573
http://purl.allotrope.org/ontologies/process#AFP_0002655,mixed-mode chromatography,process,AFO_process#AFP:0002655
http://purl.allotrope.org/ontologies/process#AFP_0002662,signal averaging,process,AFO_process#AFP:0002662
http://purl.allotrope.org/ontologies/process#AFP_0002666,background measurement,process,AFO_process#AFP:0002666
http://purl.allotrope.org/ontologies/process#AFP_0002668,hardness test,process,AFO_process#AFP:0002668
http://purl.allotrope.org/ontologies/process#AFP_0002670,vapor generation,process,AFO_process#AFP:0002670
http://purl.allotrope.org/ontologies/process#AFP_0002677,pressure measurement,process,AFO_process#AFP:0002677
http://purl.allotrope.org/ontologies/process#AFP_0002680,assay,process,AFO_process#AFP:0002680
http://purl.allotrope.org/ontologies/process#AFP_0002683,dedusting,process,AFO_process#AFP:0002683
http://purl.allotrope.org/ontologies/process#AFP_0002691,fingerprinting,process,AFO_process#AFP:0002691
http://purl.allotrope.org/ontologies/process#AFP_0002693,t-test,process,AFO_process#AFP:0002693
http://purl.allotrope.org/ontologies/process#AFP_0002702,closed loop vapor generation,process,AFO_process#AFP:0002702
http://purl.allotrope.org/ontologies/process#AFP_0002715,sieve analysis,process,AFO_process#AFP:0002715
http://purl.allotrope.org/ontologies/process#AFP_0002716,particle sizing,process,AFO_process#AFP:0002716
http://purl.allotrope.org/ontologies/process#AFP_0002744,disintegration test,process,AFO_process#AFP:0002744
http://purl.allotrope.org/ontologies/process#AFP_0002764,tube breeding,process,AFO_process#AFP:0002764
http://purl.allotrope.org/ontologies/process#AFP_0002788,fluorimetry,process,AFO_process#AFP:0002788
http://purl.allotrope.org/ontologies/process#AFP_0002792,packing,process,AFO_process#AFP:0002792
http://purl.allotrope.org/ontologies/process#AFP_0002800,concentration measurement,process,AFO_process#AFP:0002800
http://purl.allotrope.org/ontologies/process#AFP_0002821,tablet compression,process,AFO_process#AFP:0002821
http://purl.allotrope.org/ontologies/process#AFP_0002832,pressure control,process,AFO_process#AFP:0002832
http://purl.allotrope.org/ontologies/process#AFP_0002833,temperature control,process,AFO_process#AFP:0002833
http://purl.allotrope.org/ontologies/process#AFP_0002834,test,process,AFO_process#AFP:0002834
http://purl.allotrope.org/ontologies/process#AFP_0002843,compression,process,AFO_process#AFP:0002843
http://purl.allotrope.org/ontologies/process#AFP_0002846,membrane chromatography,process,AFO_process#AFP:0002846
http://purl.allotrope.org/ontologies/process#AFP_0002849,quantification,process,AFO_process#AFP:0002849
http://purl.allotrope.org/ontologies/process#AFP_0003095,data acquisition,process,AFO_process#AFP:0003095
http://purl.allotrope.org/ontologies/process#AFP_0003274,structure determination,process,AFO_process#AFP:0003274
http://purl.allotrope.org/ontologies/process#AFP_0003275,material process,process,AFO_process#AFP:0003275
http://purl.allotrope.org/ontologies/process#AFP_0003281,quality process profile,process,AFO_process#AFP:0003281
http://purl.allotrope.org/ontologies/process#AFP_0003282,calculation,process,AFO_process#AFP:0003282
http://purl.allotrope.org/ontologies/process#AFP_0003284,drawing,process,AFO_process#AFP:0003284
http://purl.allotrope.org/ontologies/process#AFP_0003286,end,process,AFO_process#AFP:0003286
http://purl.allotrope.org/ontologies/process#AFP_0003289,mobile phase delivery,process,AFO_process#AFP:0003289
http://purl.allotrope.org/ontologies/process#AFP_0003290,peak analysis,process,AFO_process#AFP:0003290
http://purl.allotrope.org/ontologies/process#AFP_0003294,pressure process profile,process,AFO_process#AFP:0003294
http://purl.allotrope.org/ontologies/process#AFP_0003297,ratio calculation,process,AFO_process#AFP:0003297
http://purl.allotrope.org/ontologies/process#AFP_0003298,relative retention calculation,process,AFO_process#AFP:0003298
http://purl.allotrope.org/ontologies/process#AFP_0003299,specifying,process,AFO_process#AFP:0003299
http://purl.allotrope.org/ontologies/process#AFP_0003300,temperature process profile,process,AFO_process#AFP:0003300
http://purl.allotrope.org/ontologies/process#AFP_0003305,observing,process,AFO_process#AFP:0003305
http://purl.allotrope.org/ontologies/process#AFP_0003306,containing state,process,AFO_process#AFP:0003306
http://purl.allotrope.org/ontologies/process#AFP_0003312,transferring,process,AFO_process#AFP:0003312
http://purl.allotrope.org/ontologies/process#AFP_0003313,transmitting energy,process,AFO_process#AFP:0003313
http://purl.allotrope.org/ontologies/process#AFP_0003314,communicating,process,AFO_process#AFP:0003314
http://purl.allotrope.org/ontologies/process#AFP_0003315,producing,process,AFO_process#AFP:0003315
http://purl.allotrope.org/ontologies/process#AFP_0003316,consuming,process,AFO_process#AFP:0003316
http://purl.allotrope.org/ontologies/process#AFP_0003318,consuming energy,process,AFO_process#AFP:0003318
http://purl.allotrope.org/ontologies/process#AFP_0003319,producing energy,process,AFO_process#AFP:0003319
http://purl.allotrope.org/ontologies/process#AFP_0003321,energetic process,process,AFO_process#AFP:0003321
http://purl.allotrope.org/ontologies/process#AFP_0003323,storing material,process,AFO_process#AFP:0003323
http://purl.allotrope.org/ontologies/process#AFP_0003324,storing energy,process,AFO_process#AFP:0003324
http://purl.allotrope.org/ontologies/process#AFP_0003325,recording,process,AFO_process#AFP:0003325
http://purl.allotrope.org/ontologies/process#AFP_0003328,start,process,AFO_process#AFP:0003328
http://purl.allotrope.org/ontologies/process#AFP_0003329,selecting,process,AFO_process#AFP:0003329
http://purl.allotrope.org/ontologies/process#AFP_0003330,referencing,process,AFO_process#AFP:0003330
http://purl.allotrope.org/ontologies/process#AFP_0003331,maintaining,process,AFO_process#AFP:0003331
http://purl.allotrope.org/ontologies/process#AFP_0003332,branching,process,AFO_process#AFP:0003332
http://purl.allotrope.org/ontologies/process#AFP_0003335,dividing,process,AFO_process#AFP:0003335
http://purl.allotrope.org/ontologies/process#AFP_0003336,extracting,process,AFO_process#AFP:0003336
http://purl.allotrope.org/ontologies/process#AFP_0003348,localizing,process,AFO_process#AFP:0003348
http://purl.allotrope.org/ontologies/process#AFP_0003349,importing,process,AFO_process#AFP:0003349
http://purl.allotrope.org/ontologies/process#AFP_0003350,exporting,process,AFO_process#AFP:0003350
http://purl.allotrope.org/ontologies/process#AFP_0003351,guiding,process,AFO_process#AFP:0003351
http://purl.allotrope.org/ontologies/process#AFP_0003354,connecting,process,AFO_process#AFP:0003354
http://purl.allotrope.org/ontologies/process#AFP_0003356,coupling,process,AFO_process#AFP:0003356
http://purl.allotrope.org/ontologies/process#AFP_0003357,joining,process,AFO_process#AFP:0003357
http://purl.allotrope.org/ontologies/process#AFP_0003358,linking,process,AFO_process#AFP:0003358
http://purl.allotrope.org/ontologies/process#AFP_0003359,controlling,process,AFO_process#AFP:0003359
http://purl.allotrope.org/ontologies/process#AFP_0003360,actuating,process,AFO_process#AFP:0003360
http://purl.allotrope.org/ontologies/process#AFP_0003361,regulating material,process,AFO_process#AFP:0003361
http://purl.allotrope.org/ontologies/process#AFP_0003362,changing material,process,AFO_process#AFP:0003362
